ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,601,C:\Program Files\Dell\SARemediation\plugin\SOSInstallerTool.exe,2021-03-31 21:25:54,NA,False,Live Registry
1,602,C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistOsRecovery.exe,2021-07-16 22:24:10,NA,False,Live Registry
1,603,C:\WINDOWS\Temp\{43A6CA00-1843-4255-B5C0-6E05F2DDDBDD}\.be\DellUpdateSupportAssistPlugin.exe,2021-07-30 12:17:49,NA,False,Live Registry
1,604,C:\WINDOWS\Temp\{6CA739BD-DFAB-42D8-9121-9E16A93C3C9B}\.cr\DellUpdateSupportAssistPlugin.exe,2021-07-30 12:17:48,NA,False,Live Registry
1,605,C:\Program Files\Dell\SupportAssistAgent\OSRecoveryPlugin\DellUpdateSupportAssistPlugin.exe,2021-07-15 21:35:20,NA,False,Live Registry
1,606,C:\Program Files\Dell\SupportAssistAgent\PCD\SupportAssist\setup\ConfigInstaller.exe,2021-07-05 19:55:52,NA,False,Live Registry
1,607,C:\Users\john\AppData\Local\Temp\{7B81D639-E81D-4C58-BC6D-F5E105721634}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,608,C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistUI.exe,2021-07-16 22:24:10,NA,False,Live Registry
1,609,C:\Users\john\AppData\Local\Temp\{3A539D86-D3FD-4D54-852E-16219C4D9436}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,610,C:\Users\john\AppData\Local\Temp\{0FDF2580-FA43-4B78-9ED2-D2334CA81038}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,611,C:\Users\john\AppData\Local\Temp\{1AB3F6E8-A8CA-4A83-B69B-24B6213F7C66}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,612,C:\Users\john\AppData\Local\Temp\{6805063C-E09D-4F68-A535-938D5B10227E}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,613,C:\Users\john\AppData\Local\Temp\{9BAD01A8-6259-4FA9-933A-282ABDFFAA40}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,614,C:\Users\john\AppData\Local\Temp\{153B85E2-5D12-4CFB-95C5-58E97B8C7039}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,615,C:\Users\john\AppData\Local\Temp\{56B4780B-1904-48E9-ADED-236577F828BA}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,616,C:\Users\john\AppData\Local\Temp\{3831F5B4-0ED5-4E6B-AE73-9B825BBC85DE}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,617,C:\Users\john\AppData\Local\Temp\{80A328AB-43CF-4B0B-8BF2-BD8BB5EE1E34}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,618,C:\Users\john\AppData\Local\Temp\{799B9FE1-52B0-47D7-8DEE-1E9ACB3321D3}\ISBEW64.exe,2019-12-20 02:23:30,NA,False,Live Registry
1,619,C:\Users\john\AppData\Local\Temp\hfjpzj21.5jy\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:12:55,NA,False,Live Registry
1,620,C:\Users\john\AppData\Local\Temp\3dod5xun.ckx\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:10:54,NA,False,Live Registry
1,621,C:\Users\john\AppData\Local\Temp\opwxnkhx.bkx\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:08:54,NA,False,Live Registry
1,622,C:\Users\john\AppData\Local\Temp\houovmea.jry\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:06:54,NA,False,Live Registry
1,623,C:\Users\john\AppData\Local\Temp\lbke32td.n30\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:04:54,NA,False,Live Registry
1,624,C:\Users\john\AppData\Local\Temp\g1p4jxil.0x4\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:02:55,NA,False,Live Registry
1,625,C:\Users\john\AppData\Local\Temp\pbhqntdt.4kx\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:00:55,NA,False,Live Registry
1,626,C:\Users\john\AppData\Local\Temp\zp0ivk5e.n4o\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:58:55,NA,False,Live Registry
1,627,C:\Users\john\AppData\Local\Temp\tfkpj3lh.zvx\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:56:55,NA,False,Live Registry
1,628,C:\Users\john\AppData\Local\Temp\3xnzlash.atw\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:54:55,NA,False,Live Registry
1,629,C:\Users\john\AppData\Local\Temp\4dpwx5t0.zq4\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:52:51,NA,False,Live Registry
1,630,C:\Users\john\AppData\Local\Temp\czznhnou.cpv\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:50:47,NA,False,Live Registry
1,631,C:\Users\john\AppData\Local\Temp\oezd0yae.nbz\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:48:55,NA,False,Live Registry
1,632,C:\Users\john\AppData\Local\Temp\kdaqo2zn.rem\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:46:55,NA,False,Live Registry
1,633,C:\Users\john\AppData\Local\Temp\zgcotzsp.rda\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:44:54,NA,False,Live Registry
1,634,C:\Users\john\AppData\Local\Temp\ahhxhug0.u32\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:42:55,NA,False,Live Registry
1,635,C:\Users\john\AppData\Local\Temp\h5qt4i5s.fi1\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:40:54,NA,False,Live Registry
1,636,C:\Users\john\AppData\Local\Temp\m1ff234x.yvn\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:38:55,NA,False,Live Registry
1,637,C:\Users\john\AppData\Local\Temp\fa1h22mf.ort\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:36:56,NA,False,Live Registry
1,638,C:\Users\john\AppData\Local\Temp\rgnmx1ek.54k\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:34:55,NA,False,Live Registry
1,639,C:\Users\john\AppData\Local\Temp\acat0jpj.rof\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:32:57,NA,False,Live Registry
1,640,C:\Users\john\AppData\Local\Temp\5nnj2m5p.dra\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:30:55,NA,False,Live Registry
1,641,C:\Users\john\AppData\Local\Temp\2nwefgda.5kv\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:28:47,NA,False,Live Registry
1,642,C:\Users\john\AppData\Local\Temp\qxng31b4.etf\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:26:55,NA,False,Live Registry
1,643,C:\Users\john\AppData\Local\Temp\1dtxukxk.53a\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:24:56,NA,False,Live Registry
1,644,C:\Users\john\AppData\Local\Temp\skw5ypsg.dxp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:22:56,NA,False,Live Registry
1,645,C:\Users\john\AppData\Local\Temp\yvlkmkur.pto\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:20:13,NA,False,Live Registry
1,646,C:\Users\john\AppData\Local\Temp\itwikyv2.wyt\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:17:52,NA,False,Live Registry
1,647,C:\Users\john\AppData\Local\Temp\nomzfi3p.hvt\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:15:40,NA,False,Live Registry
1,648,C:\Users\john\AppData\Local\Temp\E4CD05A4-4833-4EA0-A579-1D9D7FCF7718\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,649,00000009	000a0004a3530000	000a000047ba0000	8664	Microsoft.Getstarted	8wekyb3d8bbwe	,,NA,False,Live Registry
1,650,00000009	3e8137944eb60000	000a000047ba0000	8664	Microsoft.Office.OneNote	8wekyb3d8bbwe	,,NA,False,Live Registry
1,651,C:\Users\john\AppData\Local\Temp\184F9FE2-AFF2-440A-80F0-90D661E69945\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,652,C:\Users\john\AppData\Local\Temp\iv3iniv4.0et\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 11:12:17,NA,False,Live Registry
1,653,c:\Users\john\.vscode\extensions\ms-vscode.cpptools-1.5.1\bin\cpptools-srv.exe,2021-07-28 16:31:47,NA,False,Live Registry
1,654,c:\Users\john\.vscode\extensions\ms-vscode.cpptools-1.5.1\bin\cpptools.exe,2021-07-28 16:31:47,NA,False,Live Registry
1,655,C:\Program Files (x86)\Common Files\Adobe\ARM\Execute\20288\RdrServicesUpdater2_en.exe,2021-07-27 12:46:35,NA,False,Live Registry
1,656,C:\Users\john\AppData\Local\Google\Chrome\User Data\SwReporter\92.267.200\software_reporter_tool.exe,2021-07-30 07:21:15,NA,False,Live Registry
1,657,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrServicesUpdater.exe,2021-07-24 06:39:14,NA,False,Live Registry
1,658,C:\WINDOWS\Installer\MSI4A4F.tmp,2021-07-29 16:29:45,NA,False,Live Registry
1,659,C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARMHelper.exe,2021-01-25 19:55:56,NA,False,Live Registry
1,660,C:\Program Files (x86)\VideoLAN\VLC\vlc.exe,2021-06-18 17:14:46,NA,False,Live Registry
1,661,C:\Program Files (x86)\VideoLAN\VLC\vlc-cache-gen.exe,2021-06-18 17:14:48,NA,False,Live Registry
1,662,C:\Users\john\Downloads\vlc-3.0.16-win32.exe,2021-07-29 16:08:39,NA,False,Live Registry
1,663,C:\Users\john\AppData\Local\Temp\Procmon64.exe,2021-07-29 16:05:58,NA,False,Live Registry
1,664,C:\SysInternals\Procmon.exe,2019-11-27 10:04:16,NA,False,Live Registry
1,665,C:\Users\john\AppData\Local\Temp\33dbesh5.jum\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 15:59:17,NA,False,Live Registry
1,666,C:\Users\john\AppData\Local\Temp\k2v4ewyr.vh2\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 15:15:31,NA,False,Live Registry
1,667,C:\Users\john\AppData\Local\Temp\wmwtwdle.qqs\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 14:30:21,NA,False,Live Registry
1,668,C:\Users\john\AppData\Local\Temp\zzjmnuzj.yj5\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 14:14:50,NA,False,Live Registry
1,669,C:\WINDOWS\TEMP\inv7DB9_tmp\Dell_ThermalCIC\Dell_ThermalPpkgInstaller.exe,2021-07-08 02:27:05,NA,False,Live Registry
1,670,C:\WINDOWS\TEMP\inv7DB9_tmp\Novatek\Rom_Check_Aux_Tool.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,671,C:\WINDOWS\TEMP\inv7DB9_tmp\Dell_DBUtilPackageInstaller\Dell_DBUtilPackageInstaller.exe,2021-06-25 04:10:02,NA,False,Live Registry
1,672,C:\WINDOWS\TEMP\inv7DB9_tmp\ExtensionINFINV\EXTDRVRInv.exe,2021-05-24 07:32:40,NA,False,Live Registry
1,673,C:\WINDOWS\TEMP\inv7DB9_tmp\SoftCompInv\SOFTWARECOMPONENTInv.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,674,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\Executables\DRVUpdate.exe,2021-07-08 02:28:41,NA,False,Live Registry
1,675,C:\WINDOWS\TEMP\inv7DB9_tmp\AppxInventory\APPXInventory.exe,2021-05-24 07:32:40,NA,False,Live Registry
1,676,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\RLtek_USB_Driver_WOW\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,677,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\ASMedia_USB_Controller\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,678,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\TB_Controller_new\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,679,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\RLtek_USB_Driver\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,680,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\RLtek_Ethernate\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,681,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\TB_Firmware\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,682,C:\WINDOWS\TEMP\inv7DB9_tmp\Dell_OSRI\Dell_OSRI_CIC.exe,2021-05-24 07:32:40,NA,False,Live Registry
1,683,C:\WINDOWS\TEMP\inv7DB9_tmp\TBT_Dock_Firmware\GetDockVer32W.exe,2021-07-08 02:30:19,NA,False,Live Registry
1,684,C:\WINDOWS\TEMP\inv7DB9_tmp\SalomonDock\SalomonDock.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,685,C:\WINDOWS\TEMP\inv7DB9_tmp\Executables\PNPUpdate.exe,2021-07-08 02:28:45,NA,False,Live Registry
1,686,C:\WINDOWS\TEMP\inv7DB9_tmp\Thunderbolt_Reg\ThunderboltZeroInv.exe,2021-07-08 02:28:58,NA,False,Live Registry
1,687,C:\WINDOWS\TEMP\inv7DB9_tmp\Executables\Appupdate.exe,2021-07-08 02:28:43,NA,False,Live Registry
1,688,C:\WINDOWS\TEMP\inv7DB9_tmp\Executables\SSDUpdate.exe,2021-07-08 02:28:46,NA,False,Live Registry
1,689,C:\WINDOWS\TEMP\inv7DB9_tmp\Executables\UsbUpdate.exe,2021-07-08 02:28:44,NA,False,Live Registry
1,690,C:\WINDOWS\TEMP\inv7DB9_tmp\SCSI_ODD\SCSIupdate.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,691,C:\WINDOWS\TEMP\inv7DB9_tmp\RegMSI\Reg-MSI_Inventory.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,692,C:\WINDOWS\TEMP\inv7DB9_tmp\OSINV\osinv.exe,2021-07-08 02:30:14,NA,False,Live Registry
1,693,C:\WINDOWS\TEMP\inv7DB9_tmp\libsmbios\smbiosinfo.exe,2021-07-08 02:30:15,NA,False,Live Registry
1,694,C:\WINDOWS\TEMP\inv7DB9_tmp\Executables\DRVUpdate.exe,2021-07-08 02:28:41,NA,False,Live Registry
1,695,C:\WINDOWS\TEMP\inv7DB9_tmp\invcol.exe,2021-07-08 02:30:10,NA,False,Live Registry
1,696,C:\Users\john\AppData\Local\Temp\3d3uqap0.w2j\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 14:02:30,NA,False,Live Registry
1,697,C:\Users\john\AppData\Local\Temp\hshbyzif.kgp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 13:54:12,NA,False,Live Registry
1,698,C:\Users\john\AppData\Local\Temp\nt45g2d5.yab\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 13:41:48,NA,False,Live Registry
1,699,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe\Application,2021-06-05 18:17:28,NA,False,Live Registry
1,700,00000009	000a083700080000	000a000047ba0000	8664	Microsoft.WindowsCalculator	8wekyb3d8bbwe	,,NA,False,Live Registry
1,701,C:\WINDOWS\system32\calc.exe,2019-12-07 09:09:47,NA,False,Live Registry
1,702,C:\Users\john\AppData\Local\Temp\gpzpmlb1.qku\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 09:13:15,NA,False,Live Registry
1,703,C:\Users\john\AppData\Local\Temp\15E02AED-F2C7-461F-A50E-2FA3D934DB74\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,704,C:\Users\john\AppData\Local\Temp\jczccwgj.5v3\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-29 08:06:12,NA,False,Live Registry
1,705,C:\WINDOWS\System32\sdiagnhost.exe,2019-12-07 09:09:50,NA,False,Live Registry
1,706,C:\WINDOWS\System32\WinBioPlugIns\FaceFodUninstaller.exe,2021-07-22 07:50:41,NA,False,Live Registry
1,707,C:\WINDOWS\system32\tzsync.exe,2019-12-07 09:09:00,NA,False,Live Registry
1,708,C:\Program Files (x86)\MySQL\MySQL Installer for Windows\MySQLInstallerConsole.exe,2020-08-18 05:06:36,NA,False,Live Registry
1,709,C:\WINDOWS\System32\WaaSMedicAgent.exe,2021-07-22 07:50:08,NA,False,Live Registry
1,710,C:\WINDOWS\SysWOW64\config\systemprofile\Citrix\UpdaterBinaries\06b069f4-ca21-4f56-b1f3-06e18078fb65\CitrixReceiverUpdater.exe,2021-05-03 01:00:04,NA,False,Live Registry
1,711,C:\WINDOWS\System32\LocationNotificationWindows.exe,2019-12-07 09:09:44,NA,False,Live Registry
1,712,c:\Users\john\.vscode\extensions\ms-vscode.cpptools-1.2.2\bin\cpptools-srv.exe,2021-07-28 16:31:38,NA,False,Live Registry
1,713,c:\Users\john\.vscode\extensions\ms-vscode.cpptools-1.2.2\bin\cpptools.exe,2021-07-28 16:31:38,NA,False,Live Registry
1,714,0000000b	005c000003860037	000c000000000000	8664	Microsoft.MicrosoftEdge.Stable	8wekyb3d8bbwe	,,NA,False,Live Registry
1,715,C:\Program Files (x86)\Microsoft\Edge\Application\92.0.902.55\identity_helper.exe,2021-07-21 06:43:16,NA,False,Live Registry
1,716,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,717,C:\Users\john\AppData\Local\Programs\Microsoft VS Code\tools\inno_updater.exe,2021-08-04 20:36:56,NA,False,Live Registry
1,718,C:\Users\john\AppData\Local\Temp\is-BOSOT.tmp\CodeSetup-stable-c3f126316369cd610563c75b1b1725e0679adfb3.tmp,2021-07-28 16:18:51,NA,False,Live Registry
1,719,C:\Users\john\AppData\Local\Temp\vscode-update-user-x64\CodeSetup-stable-c3f126316369cd610563c75b1b1725e0679adfb3.exe,2021-07-28 16:18:43,NA,False,Live Registry
1,720,c:\Users\john\.vscode\extensions\ms-vscode.cpptools-1.1.3\bin\cpptools-srv.exe,2021-07-28 16:18:12,NA,False,Live Registry
1,721,c:\mingw\bin\..\libexec\gcc\mingw32\6.3.0\cc1plus.exe,2017-05-29 20:59:57,NA,False,Live Registry
1,722,C:\MinGW\bin\g++.exe,2017-05-29 20:59:36,NA,False,Live Registry
1,723,c:\Windows\System32\fsutil.exe,2019-12-07 09:09:57,NA,False,Live Registry
1,724,C:\Windows\SysWOW64\fsutil.exe,2019-12-07 09:09:57,NA,False,Live Registry
1,725,c:\Users\john\.vscode\extensions\ms-vscode.cpptools-1.1.3\bin\cpptools.exe,2021-07-28 16:18:12,NA,False,Live Registry
1,726,c:\Users\john\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules.asar.unpacked\vscode-ripgrep\bin\rg.exe,2021-08-04 20:36:56,NA,False,Live Registry
1,727,c:\Users\john\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\platform\files\node\watcher\win32\CodeHelper.exe,2021-08-04 20:36:52,NA,False,Live Registry
1,728,C:\Users\john\AppData\Local\Microsoft\Teams\stage\Teams.exe,2021-07-28 15:38:43,NA,False,Live Registry
1,729,C:\Users\john\AppData\Local\Microsoft\Teams\stage\Squirrel.exe,2021-07-28 15:38:42,NA,False,Live Registry
1,730,C:\Program Files\7-Zip\7zG.exe,2019-02-21 16:00:00,NA,False,Live Registry
1,731,C:\WINDOWS\SysWOW64\find.exe,2019-12-07 09:09:57,NA,False,Live Registry
1,732,C:\WINDOWS\System32\find.exe,2019-12-07 09:09:57,NA,False,Live Registry
1,733,C:\WINDOWS\SysWOW64\mountvol.exe,2019-12-07 09:09:57,NA,False,Live Registry
1,734,C:\WINDOWS\System32\mountvol.exe,2019-12-07 09:09:57,NA,False,Live Registry
1,735,C:\WINDOWS\System32\reg.exe,2019-12-07 09:09:33,NA,False,Live Registry
1,736,C:\Program Files\Dell\SupportAssistAgent\SRE\SRE.exe,2021-07-05 16:59:22,NA,False,Live Registry
1,737,C:\Users\john\AppData\Local\Temp\CA83E829-B079-449F-9138-10FD7C45F96C\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,738,C:\Users\john\AppData\Local\Temp\e3213qen.k30\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-28 08:17:30,NA,False,Live Registry
1,739,C:\Program Files\WindowsApps\DolbyLaboratories.DolbyAccess_3.8.1165.0_x64__rz1tebttyb220\Application,2021-07-27 14:04:28,NA,False,Live Registry
1,740,00000009	00030008048d0000	000a000047ba0000	8664	DolbyLaboratories.DolbyAccess	rz1tebttyb220	,,NA,False,Live Registry
1,741,0000000b	0001083b32c90000	000a00004a610000	8664	Microsoft.WinDbg	8wekyb3d8bbwe	,,NA,False,Live Registry
1,742,C:\Program Files (x86)\VMware\VMware Workstation\x64\vmware-vmx.exe,2020-06-04 21:20:30,NA,False,Live Registry
1,743,C:\Program Files (x86)\VMware\VMware Workstation\vmware-unity-helper.exe,2020-06-04 21:18:48,NA,False,Live Registry
1,744,C:\Program Files (x86)\Notepad++\updater\gup.exe,2019-10-27 22:12:02,NA,False,Live Registry
1,745,C:\Users\john\AppData\Local\Temp\F3D91697-7436-4A85-B01A-18F6E4461401\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,746,C:\Users\john\AppData\Local\Temp\dqe2vpli.ngh\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-27 07:45:17,NA,False,Live Registry
1,747,C:\Program Files (x86)\Google\Update\Install\{5778E89F-7E45-4529-ADE7-5738DDB10EF0}\CR_0AA74.tmp\setup.exe,2021-07-27 07:19:07,NA,False,Live Registry
1,748,C:\Program Files (x86)\Google\Update\Install\{5778E89F-7E45-4529-ADE7-5738DDB10EF0}\92.0.4515.107_91.0.4472.164_chrome_updater.exe,2021-07-27 07:19:04,NA,False,Live Registry
1,749,C:\WINDOWS\system32\ftp.exe,2019-12-07 09:09:51,NA,False,Live Registry
1,750,C:\WINDOWS\SYSTEM32\ipconfig.exe,2019-12-07 09:09:33,NA,False,Live Registry
1,751,C:\WINDOWS\system32\route.exe,2019-12-07 09:09:34,NA,False,Live Registry
1,752,C:\Program Files (x86)\ExpressVPN\expressvpnd\windows\openvpn.exe,2019-11-01 02:24:48,NA,False,Live Registry
1,753,C:\Users\john\AppData\Local\Temp\kx1tdocp.pwm\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-26 15:06:45,NA,False,Live Registry
1,754,C:\Users\john\AppData\Local\Temp\isxrp1bp.kyh\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-26 14:58:46,NA,False,Live Registry
1,755,C:\Program Files (x86)\Common Files\Apple\Apple Application Support\APSDaemon.exe,2013-09-13 16:51:06,NA,False,Live Registry
1,756,C:\Program Files (x86)\Citrix\ICA Client\receiver\ceip.exe,2021-05-03 01:00:02,NA,False,Live Registry
1,757,C:\WINDOWS\System32\BdeUISrv.exe,2021-07-22 07:51:10,NA,False,Live Registry
1,758,C:\WINDOWS\TEMP\FDE93126-3295-40E7-8739-717A6CBF230E\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,759,C:\Program Files\Microsoft Office\Root\Office16\protocolhandler.exe,2021-07-22 16:44:21,NA,False,Live Registry
1,760,C:\Users\john\AppData\Local\Temp\fpqnzg1x.kzv\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-26 10:39:32,NA,False,Live Registry
1,761,C:\Users\john\AppData\Local\Temp\9D44F51A-0423-4845-BC91-24C78C842D7D\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,762,C:\Users\john\AppData\Local\Temp\c3zomhmy.qyr\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-26 09:52:33,NA,False,Live Registry
1,763,C:\Users\john\AppData\Local\exodus\app-21.6.18\Exodus.exe,2021-06-25 08:25:35,NA,False,Live Registry
1,764,C:\Users\john\Downloads\dotNetFx40_Full_setup.exe,2020-10-21 09:32:52,NA,False,Live Registry
1,765,C:\Users\john\Downloads\vs_community__828352011.1573637235.exe,2020-10-19 16:10:05,NA,False,Live Registry
1,766,C:\Users\john\Downloads\VC_redist.x64.exe,2020-10-21 09:34:45,NA,False,Live Registry
1,767,C:\WINDOWS\system32\utilman.exe,2021-07-22 07:50:14,NA,False,Live Registry
1,768,C:\Users\john\AppData\Local\Microsoft\Teams\current\Teams.exe,2021-07-28 15:38:43,NA,False,Live Registry
1,769,C:\Program Files\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.Container.Loader.exe,2020-10-01 07:04:34,NA,False,Live Registry
1,770,C:\Program Files\JetBrains\PyCharm Community Edition 2020.1.3\jbr\bin\java.exe,2020-06-22 12:08:32,NA,False,Live Registry
1,771,C:\Users\john\Desktop\Everything\Forensics_tools\Browser Forensics\hindsight-master\dist\hindsight_gui.exe,2021-04-27 22:50:10,NA,False,Live Registry
